longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.20517928286852438,0.5600425079702447,0.49019607843137253,0.13447148405784382,0.1299903152910793,0.12432086928731224,0.11543747136967476,0.16930371849263792,0.14441388620568296,0,0,1,0
0.20517928286852438,0.5600425079702447,0.8823529411764706,0.16378837418533718,0.25481545249112236,0.18504314477468842,0.2528630325240495,0.030440063222693617,0.17158468893174886,0,0,1,0
0.20517928286852438,0.5600425079702447,0.9411764705882353,0.14781330231945755,0.17475519208006027,0.1780121444550975,0.13834173156207052,0.16638881956575993,0.12836813656430549,0,0,1,0
0.20517928286852438,0.5600425079702447,0.8823529411764706,0.001755502402843914,0.002582589045518132,0.004793863854266539,0.005497022446174989,0.0,0.11232238692292798,0,0,1,0
0.20517928286852438,0.5600425079702447,0.37254901960784315,0.14623335015689803,0.1377380824276337,0.09172259507829977,0.12093449381584975,0.2639514183512187,0.26208271690911794,0,0,1,0
0.20617529880478003,0.5600425079702447,0.3137254901960784,0.21680454675122338,0.39685784999461965,0.2425695110258869,0.4012826385707742,0.0564611929124033,0.3476600483297979,0,0,1,0
0.20617529880478003,0.5600425079702447,0.6862745098039215,0.5112022997081478,0.4829441515118907,0.3940556088207095,0.46541456710948237,0.2590799434323269,0.18634677860181617,0,0,1,0
0.20617529880478003,0.5600425079702447,0.35294117647058826,0.21153803954269162,0.20832884967179596,0.22946628315755835,0.18873110398534126,0.081350969137343,0.19961126497202156,0,0,1,0
0.20517928286852438,0.5600425079702447,0.43137254901960786,0.3059840688156942,0.3211019046594211,0.33589006072227545,0.2968392120934494,0.04028949338657349,0.20859688477119295,0,0,1,0
0.20617529880478003,0.5589798087141338,0.7254901960784313,0.11972526387395492,0.15065102765522437,0.10898050495365931,0.14109024278515803,0.20118126611762752,0.24881823053891255,0,0,1,0
0.20617529880478003,0.5600425079702447,0.3137254901960784,0.16185732154220886,0.24792854836974065,0.19367209971236818,0.26385707741639947,0.13311371766076036,0.3155685490470429,0,0,1,0
0.20717131474103567,0.5600425079702447,0.9999999999999999,0.0365144499791534,0.047347465834499086,0.05752636625119847,0.05038937242327073,0.0887513518010149,0.20859688477119295,0,0,1,0
0.20617529880478003,0.5600425079702447,0.9999999999999999,0.05933598121612428,0.08264284945658022,0.06295941195270054,0.0787906550618415,0.1358822061392563,0.20859688477119295,0,0,1,0
0.20617529880478003,0.5600425079702447,0.9999999999999999,0.0674112922692063,0.14032067147315183,0.10961968680089486,0.14109024278515803,0.04094168538391149,0.26208271690911794,0,0,1,0
0.20617529880478003,0.5600425079702447,0.6666666666666666,0.16607052730903427,0.15753793177660605,0.14829018855864495,0.15391662849289967,0.17421512353381585,0.22207531446995005,0,0,1,0
0.20617529880478003,0.5600425079702447,0.9999999999999999,0.13534923525926576,0.12224254815452491,0.1195270054330457,0.10444342647732478,0.2540088179020049,0.17800298878829987,0,0,1,0
0.20717131474103567,0.5600425079702447,0.7647058823529411,0.15413311096969565,0.3873883568277198,0.18504314477468842,0.3472285845167201,0.0635022044755012,0.22207531446995005,0,0,1,0
0.20717131474103567,0.5600425079702447,0.1764705882352941,0.15325535976827367,0.2987194662649306,0.17353787152444872,0.30142006413192857,0.03461941602196157,0.3155685490470429,0,0,1,0
0.20717131474103567,0.5589798087141338,0.1764705882352941,0.01808167474929231,0.035295383622081136,0.03899009268136785,0.0348144754924416,0.06286332251892521,0.26208271690911794,0,0,1,0
0.20717131474103567,0.5589798087141338,0.9999999999999999,0.04336090935024467,0.06628645216829872,0.12559923298178333,0.07695831424644985,0.09896015306546879,1.0000000000000002,0,0,1,0
0.20717131474103567,0.5589798087141338,0.29411764705882354,0.17414583836211625,0.3365974389325299,0.25471396612336206,0.33073751717819516,0.21214873970551537,0.3155685490470429,0,0,1,0
0.20617529880478003,0.5589798087141338,0.9999999999999999,0.03739220118057536,0.07403421930485311,0.28795142217961006,0.07970682546953733,0.04883453955577739,0.26208271690911794,0,0,1,0
0.20617529880478003,0.5589798087141338,0.9999999999999999,0.01650172258673279,0.02582589045518132,0.06008309364014062,0.030233623453962435,0.033288411945761584,0.3155685490470429,0,0,1,0
0.20717131474103567,0.5579171094580229,0.5098039215686274,0.18485440301946413,0.29785860324975794,0.22850751038670503,0.2757672927164453,0.28423592047250656,0.3690543811849679,0,0,1,0
0.20717131474103567,0.5589798087141338,0.7450980392156862,0.3007175616071624,0.535456795437426,0.4231383828699265,0.42693540998625745,0.17939272939023376,0.3512970849151768,0,0,1,0
0.20816733067728954,0.5589798087141338,0.6862745098039215,0.9351561299949529,1.0,1.0,1.0,0.20094168538391152,0.24603696726774044,0,0,1,0
0.20816733067728954,0.5611052072263547,0.588235294117647,0.806477803866494,1.0,0.6535634387983381,1.0,0.31073621162964815,0.36113847802855503,0,0,1,0
0.20816733067728954,0.5600425079702447,0.5490196078431372,0.05845823001470233,0.09125147960830733,0.06359859379993608,0.08245533669262484,0.20048914399800358,0.23533980084015543,0,0,1,0
0.20816733067728954,0.5611052072263547,0.411764705882353,0.6460248842465603,1.0,0.6458932566315116,1.0,0.0956459529157308,0.3316142986884204,0,0,1,0
0.20816733067728954,0.5611052072263547,0.7058823529411764,0.6374229224726251,0.9331755084472183,0.5864493448386066,0.896930829134219,0.2809084102820065,0.3810352075838631,0,0,1,0
0.2091633466135452,0.5600425079702447,0.5490196078431372,0.8170108182835575,1.0,0.7353787152444871,1.0,0.26504284169370274,0.519456541156813,0,0,1,0
0.2091633466135452,0.5600425079702447,0.5294117647058824,1.0,1.0,0.8181527644614893,1.0,0.3617402878296315,0.5528317004108781,0,0,1,0
0.2091633466135452,0.5600425079702447,0.7450980392156862,0.14956880472230147,0.20746798665662328,0.12336209651645894,0.20797068254695372,0.3494018800432577,0.47602604546081784,0,0,1,0
0.2091633466135452,0.5600425079702447,0.9999999999999999,0.37795966733229464,0.6026041106208975,0.28507510386705015,0.5606962895098487,0.27679560768654854,0.7167122900814803,0,0,1,0
0.20816733067728954,0.5600425079702447,0.6470588235294117,1.0,1.0,0.8584212208373282,1.0,0.3115481241161301,0.6861183940985872,0,0,1,0
0.21015936254980083,0.5611052072263547,0.9999999999999999,0.26455421210857777,0.19283331539868717,0.2144455097475232,0.22262940907008702,0.5897279760419267,0.6384090318315582,0,0,1,0
0.21015936254980083,0.5600425079702447,0.9999999999999999,0.3553136863356081,0.41407511029807387,0.22563119207414511,0.4168575355016033,0.3690608102487315,0.5423484773118449,0,0,1,0
0.2091633466135452,0.5600425079702447,0.9999999999999999,0.30826622193939124,0.3951361239642742,0.21828060083093642,0.38570774163994503,0.3552716080192996,0.5228796344136402,0,0,1,0
0.21015936254980083,0.5611052072263547,0.9999999999999999,0.6107392859493976,0.645647261379533,0.46053052093320546,0.6568941823179111,0.4525546959487564,0.5577523969675673,0,0,1,0
0.2091633466135452,0.5611052072263547,0.5294117647058824,0.5854600513484453,0.7351770149574949,0.48481943112815595,0.7338524965643609,0.45339322851676234,0.4492831293918554,0,0,1,0
0.2091633466135452,0.5611052072263547,0.9999999999999999,0.24963244168440454,0.24792854836974065,0.17481623521891979,0.2308749427393495,0.6111704517095085,0.5295118775987429,0,0,1,0
0.2091633466135452,0.5611052072263547,0.6078431372549019,0.6683197647626781,0.9443667276444635,0.576222435282838,0.9354099862574439,0.2852341735296565,0.4353768130359949,0,0,1,0
0.2091633466135452,0.5611052072263547,0.49019607843137253,0.6946523008053367,1.0,0.5580057526366251,1.0,0.33586556858830385,0.5134661279573653,0,0,1,0
0.2091633466135452,0.5621679064824656,0.9999999999999999,0.4167562704351451,0.48036156246637257,0.299137104506232,0.4745762711864407,0.3525164295815657,0.4473576394348901,0,0,1,0
0.2091633466135452,0.5621679064824656,0.6666666666666666,0.2828114370981545,0.3675885074787475,0.21476510067114096,0.38570774163994503,0.39561434156892117,0.48800687185971303,0,0,1,0
0.2091633466135452,0.5621679064824656,0.9999999999999999,0.22417765684316782,0.24620682233939525,0.16970278044103548,0.26568941823179115,0.3517843773396556,0.4634033890762676,0,0,1,0
0.2091633466135452,0.5621679064824656,0.5294117647058824,0.8812622062276447,1.0,0.8165548098434005,1.0,0.2560186340570668,0.4353768130359949,0,0,1,0
0.2091633466135452,0.5621679064824656,0.9999999999999999,0.7352044063110311,0.9503927687506726,0.5698306168104825,0.9491525423728813,0.34470343565427175,0.46875197229006005,0,0,1,0
0.2111553784860547,0.5632306057385765,0.9607843137254901,0.44115775383467554,0.3426234800387389,0.3090444231383829,0.3408153916628493,0.7133782547209052,0.6687889844858995,0,0,1,0
0.2111553784860547,0.5632306057385765,0.9019607843137254,0.5570209124223738,0.38997094587323794,0.34995206136145734,0.4434264773247824,0.6371383412361702,0.7115776501962395,0,0,1,0
0.21015936254980083,0.5621679064824656,0.7843137254901961,0.4518663184920234,0.34864952114494785,0.25279642058165547,0.3435639028859368,0.726209134015473,0.751157165978304,0,0,1,0
0.21015936254980083,0.5642933049946866,0.7058823529411764,0.058282679774417936,0.04562573980415366,0.03036113774368808,0.04214383875400825,0.5942134597787206,0.6846207907987253,0,0,1,0
0.2111553784860547,0.5642933049946866,0.9999999999999999,0.4911895723157271,0.3529538362208114,0.33812719718759987,0.36830050389372426,0.7777722319274604,0.7672029156196815,0,0,1,0
0.21015936254980083,0.5632306057385765,0.9999999999999999,0.6191656974830484,0.49327450769396325,0.3751997443272611,0.5075584058634905,0.6225638466017803,0.8012199048594018,0,0,1,0
0.21015936254980083,0.5642933049946866,0.9999999999999999,0.4581861271422615,0.3133541375228667,0.2869926494087568,0.3353183692166743,0.8964977955244989,0.804642998116229,0,0,1,0
0.21215139442231035,0.5642933049946866,0.5294117647058824,0.9277830199030085,0.901323576885828,0.6481303930968361,0.8749427393495189,0.6597920306130938,0.6895414873554144,0,0,1,0
0.21215139442231035,0.5632306057385765,0.9607843137254901,0.5148888547541199,0.40632734316151947,0.32853946947906676,0.43792945487860746,0.9317161633807505,0.5994713460351487,0,0,1,0
0.213147410358566,0.5632306057385765,0.8431372549019608,0.6007329222531873,0.5130743570429355,0.43304570150207733,0.5460375629867155,0.7346476998585809,0.5932669895071494,0,0,1,0
0.213147410358566,0.5621679064824656,0.7647058823529411,0.8758201487788286,0.5793608092112342,0.5155001597954618,0.5982592762253779,0.9389568255552785,0.8482874371407758,0,0,1,0
0.21414342629481986,0.5632306057385765,0.5686274509803921,0.38779048078822054,0.2969977402345852,0.26877596676254395,0.31333027943197433,0.7409300390982448,0.6343441085890759,0,0,1,0
0.213147410358566,0.5632306057385765,0.6470588235294117,0.5329705295034123,0.4209620144194555,0.36337488015340363,0.45350435180943655,0.8724598619083272,0.6651519479005207,0,0,1,0
0.2151394422310755,0.5632306057385765,0.3333333333333333,0.2835136380592921,0.17992037017109652,0.1693831895174177,0.17682088868529544,1.0,0.8078521480445044,0,0,1,0
0.21414342629481986,0.5632306057385765,0.6666666666666666,0.5026003379342125,0.3951361239642742,0.34164269734739533,0.4049473202015575,0.9301455785708345,0.6510316882161085,0,0,1,0
0.213147410358566,0.5621679064824656,0.6470588235294117,0.8888108665598736,0.6774991929409232,0.5190156599552572,0.700870361887311,0.8515364778304635,0.6809837542133464,0,0,1,0
0.2151394422310755,0.5621679064824656,0.5294117647058824,0.2324285181365342,0.15753793177660605,0.14701182486417388,0.17315620705451212,1.0,0.6850486774558288,0,0,1,0
0.21414342629481986,0.5621679064824656,0.49019607843137253,0.2785982313313291,0.19111158936834177,0.17225950782997765,0.19239578561612458,1.0,0.7192796100241007,0,0,1,0
0.2151394422310755,0.5621679064824656,0.5490196078431372,0.3140593798687762,0.23243301409663186,0.21029082774049218,0.2455336692624828,0.8457066799767076,0.7571475791777516,0,0,1,0
0.2151394422310755,0.5611052072263547,0.6078431372549019,0.3217835904412894,0.2264069729904229,0.2019814637264302,0.24003664681630782,1.0,0.7507292793212006,0,0,1,0
0.21414342629481986,0.5611052072263547,0.7058823529411764,0.21540014482894823,0.1549553427310879,0.1332694151486098,0.16032982134677048,0.8674952167041013,0.7524408259496143,0,0,1,0
0.21414342629481986,0.5611052072263547,0.7450980392156862,0.6614733053915868,0.4588399870870548,0.4033237456056248,0.4571690334402199,0.7760153065468763,0.7440970361360979,0,0,1,0
0.21613545816732938,0.5600425079702447,0.5686274509803921,0.050909569682473496,0.03185193156139029,0.039309683604985615,0.0467246907924874,0.7803011396722404,1.0000000000000002,0,0,1,0
0.213147410358566,0.5611052072263547,0.9999999999999999,0.41658072019486075,0.28580652103733994,0.25886864813039306,0.31974347228584515,0.8724731719490892,0.6769188309708641,0,0,1,0
0.21414342629481986,0.5600425079702447,0.8627450980392156,0.5199798117223673,0.37447541160012915,0.34004474272930646,0.38937242327072835,0.8365626819732137,0.6600173080152798,0,0,1,0
0.213147410358566,0.5589798087141338,0.9607843137254901,0.49698273024511197,0.5199612611643172,0.4017257909875359,0.504809894640403,0.3185092754346561,0.4315258331220643,0,0,1,0
0.213147410358566,0.5589798087141338,0.7254901960784313,0.3953391411204494,0.4597008501022275,0.3029721955896452,0.4452588181401741,0.34357208218950175,0.4666125390045431,0,0,1,0
0.213147410358566,0.5600425079702447,0.9999999999999999,0.24348818327445085,0.18164209620144195,0.16203259827420902,0.2043060009161704,0.6309358622410781,0.6020386659777691,0,0,1,0
0.21215139442231035,0.5600425079702447,0.9999999999999999,0.3456584231199666,0.28752824706768537,0.24352828379674019,0.28126431516262024,0.8015040346061061,0.5534735303965332,0,0,1,0
0.21215139442231035,0.5589798087141338,0.9999999999999999,0.38287507406025756,0.39944043904013776,0.3598593799936082,0.42052221713238663,0.36779635637634145,0.4550595992627513,0,0,1,0
0.21215139442231035,0.5589798087141338,0.9999999999999999,0.4009567488095499,0.3985795760249651,0.3419622882710131,0.40311497938616586,0.3367307212378339,0.3949415239397236,0,0,1,0
0.21215139442231035,0.5589798087141338,0.9999999999999999,0.47732110333326017,0.4648660281932638,0.37775647171620325,0.4709115895556574,0.5381116379668913,0.480946742017507,0,0,1,0
0.21215139442231035,0.5600425079702447,0.9999999999999999,0.35496258585503937,0.2909716991283762,0.24065196548418027,0.3105817682088869,0.4754479660593961,0.5457715705686721,0,0,1,0
0.21215139442231035,0.5600425079702447,0.9999999999999999,0.5164688069166795,0.46056171311740024,0.3294982422499201,0.4764086120018324,0.645670077364612,0.614233435705216,0,0,1,0
0.2111553784860547,0.5589798087141338,0.9999999999999999,0.3565425380175989,0.41751856235876467,0.2505592841163311,0.4196060467246908,0.3541003244322436,0.5444879105973619,0,0,1,0
0.2111553784860547,0.5600425079702447,0.9999999999999999,0.25121239384696403,0.19627676745937803,0.1946308724832215,0.19422812643151624,0.568458530904251,0.6411902951027303,0,0,1,0
0.21215139442231035,0.5600425079702447,0.9999999999999999,0.5134844528318449,0.345206069084257,0.3253435602428891,0.3472285845167201,1.0,0.802503564830712,0,0,1,0
0.2111553784860547,0.5600425079702447,0.9999999999999999,0.40604770577779725,0.2505111374152588,0.274209012464046,0.23545579477782866,1.0,0.8457201171981554,0,0,1,0
0.21015936254980083,0.5600425079702447,0.9999999999999999,0.43589124662614376,0.2685892607338857,0.30361137743688077,0.29867155290884106,0.8464121121370936,0.7218469299667211,0,0,1,0
